Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Finland,FIN,1986,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.999279975891113
Finland,FIN,1985,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.997839987277985
Finland,FIN,1984,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.994660019874573
Finland,FIN,1983,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.992820024490356
Finland,FIN,1982,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1.00379002094269
Finland,FIN,1981,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.991940021514893
Finland,FIN,1980,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.992739975452423
Finland,FIN,1979,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.99549001455307
Finland,FIN,1978,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.992399990558624
Finland,FIN,1977,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.987749993801117
Finland,FIN,1976,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.977789998054504
Finland,FIN,1975,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.958410024642944
Finland,FIN,1974,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.93121999502182
Finland,FIN,1973,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.922060012817383
Finland,FIN,1972,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.930779993534088
Finland,FIN,2017,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.05626
Finland,FIN,2016,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.05761
Finland,FIN,2015,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.05718
Finland,FIN,2014,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.05676
Finland,FIN,2013,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.05432
Finland,FIN,2012,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.02188
Finland,FIN,2011,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.02109
Finland,FIN,2010,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.02248
Finland,FIN,2009,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.02357
Finland,FIN,2008,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.0224
Finland,FIN,2007,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.02225
Finland,FIN,2006,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.02063
Finland,FIN,2005,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.02006
Finland,FIN,2004,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.02023
Finland,FIN,2003,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.05271
Finland,FIN,2002,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.0566
Finland,FIN,2001,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.05447
Finland,FIN,2000,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.04842
Finland,FIN,1999,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.04770004749298
Finland,FIN,1998,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.05195999145508
Finland,FIN,1997,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.07398998737335
Finland,FIN,1996,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.09221005439758
Finland,FIN,1995,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.07792997360229
Finland,FIN,1994,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.08613002300262
Finland,FIN,1993,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.09168994426727
Finland,FIN,1992,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.10609996318817
Finland,FIN,1991,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.09400999546051
Finland,FIN,1990,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.08712005615234
Finland,FIN,1989,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.0769100189209
Finland,FIN,1988,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.0833899974823
Finland,FIN,1987,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.08585000038147
Finland,FIN,1986,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.08513998985291
Finland,FIN,1985,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.08931994438171
Finland,FIN,1984,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.08516001701355
Finland,FIN,1983,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.06464004516602
Finland,FIN,1982,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.06679999828339
Finland,FIN,1981,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.05711996555328
Finland,FIN,1980,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.05862998962402
Finland,FIN,1979,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.05420005321503
Finland,FIN,1978,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.05188000202179
Finland,FIN,1977,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.04932999610901
Finland,FIN,1976,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.05043005943298
Finland,FIN,1974,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.02892005443573
Finland,FIN,1973,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.02584004402161
Finland,FIN,1972,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.01688003540039
Finland,FIN,2017,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.10041
Finland,FIN,2016,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.10217
Finland,FIN,2015,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.10157
Finland,FIN,2014,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.09899
Finland,FIN,2013,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.09597
Finland,FIN,2012,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.04771
Finland,FIN,2011,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.04522
Finland,FIN,2010,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.04649
Finland,FIN,2009,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.04877
Finland,FIN,2008,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.04838
Finland,FIN,2007,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.04556
Finland,FIN,2006,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.04239
Finland,FIN,2005,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.04568
Finland,FIN,2004,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.04801
Finland,FIN,2003,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.10383
Finland,FIN,2002,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.1097
Finland,FIN,2001,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.10428
Finland,FIN,2000,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.09341
Finland,FIN,1999,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.09038996696472
Finland,FIN,1998,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.09834003448486
Finland,FIN,1997,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.13648998737335
Finland,FIN,1996,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.17333996295929
Finland,FIN,1995,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.15149998664856
Finland,FIN,1994,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.16800999641418
Finland,FIN,1993,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.18248999118805
Finland,FIN,1992,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.21231997013092
Finland,FIN,1991,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.19451999664307
Finland,FIN,1990,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.18059003353119
Finland,FIN,1989,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.15900003910065
Finland,FIN,1988,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.16831994056702
Finland,FIN,1987,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.16673004627228
Finland,FIN,1986,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.16822004318237
Finland,FIN,1985,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.17472994327545
Finland,FIN,1984,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.16706001758575
Finland,FIN,1983,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.12839996814728
Finland,FIN,1982,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.12127995491028
Finland,FIN,1981,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.11449003219604
Finland,FIN,1980,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.11968994140625
Finland,FIN,1979,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.11080002784729
Finland,FIN,1978,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.11269998550415
Finland,FIN,1977,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.11592996120453
Finland,FIN,1976,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.13499999046326
Finland,FIN,1974,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.11020004749298
Finland,FIN,1973,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.1099499464035
Finland,FIN,1972,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.08495998382568
Finland,FIN,1971,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.08364999294281
Finland,FIN,2017,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.18267
Finland,FIN,2016,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.1852
Finland,FIN,2015,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.20005
Finland,FIN,2014,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.20338
Finland,FIN,2013,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.20815
Finland,FIN,2012,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.21111
Finland,FIN,2011,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.23083
Finland,FIN,2010,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.22309
Finland,FIN,2009,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.23287
Finland,FIN,2008,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.24295
Finland,FIN,2007,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.2316
Finland,FIN,2006,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.22328
Finland,FIN,2005,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.20694
Finland,FIN,2004,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.19878
Finland,FIN,2003,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.20314
Finland,FIN,2002,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.23162
Finland,FIN,2001,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.21846
Finland,FIN,2000,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.21104
Finland,FIN,1999,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.22432994842529
Finland,FIN,1998,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.20271003246307
Finland,FIN,1997,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.17124998569489
Finland,FIN,1996,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.16427004337311
Finland,FIN,1995,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.17441999912262
Finland,FIN,1994,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.18069005012512
Finland,FIN,1993,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.17779004573822
Finland,FIN,1992,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.16060996055603
Finland,FIN,1991,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.13383996486664
Finland,FIN,1990,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.10810995101929
Finland,FIN,1989,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.08580994606018
Finland,FIN,1988,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.05755996704102
Finland,FIN,1987,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.03229999542236
Finland,FIN,1986,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.996039986610413
Finland,FIN,1985,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.975499987602234
Finland,FIN,1984,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.954330027103424
Finland,FIN,1983,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.01466000080109
Finland,FIN,1982,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.998470008373261
Finland,FIN,1981,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.976930022239685
Finland,FIN,1980,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.94870001077652
Finland,FIN,1979,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.937969982624054
Finland,FIN,1978,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.93725997209549
Finland,FIN,1977,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.933480024337769
Finland,FIN,1975,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.052649974823
Finland,FIN,1974,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.03327000141144
Finland,FIN,1973,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.987969994544983
Finland,FIN,1972,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.98131000995636
Finland,FIN,1971,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.990249991416931
Finland,FIN,2017,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,83.42729
Finland,FIN,2016,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,83.44161
Finland,FIN,2015,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,79.56127
Finland,FIN,2014,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,79.54602
Finland,FIN,2013,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,80.39603
Finland,FIN,2012,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,69.77772
Finland,FIN,2011,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,68.79995
Finland,FIN,2010,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,67.69479
Finland,FIN,2009,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,65.82598
Finland,FIN,2008,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,64.47881
Finland,FIN,2007,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,63.10059
Finland,FIN,2006,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,61.41685
Finland,FIN,2005,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,59.71249
Finland,FIN,2004,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,59.4989
Finland,FIN,2003,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,56.74969
Finland,FIN,2002,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,55.40341
Finland,FIN,2001,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,53.30007
Finland,FIN,2000,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,48.28821
Finland,FIN,1999,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,47.0393486022949
Finland,FIN,1998,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,45.5690498352051
Finland,FIN,1997,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,44.8130989074707
Finland,FIN,1996,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,41.6130485534668
Finland,FIN,1995,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,38.4726409912109
Finland,FIN,1994,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,36.991081237793
Finland,FIN,1993,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,35.4631004333496
Finland,FIN,1975,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,32.5573196411133
Finland,FIN,1974,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,29.7833805084229
Finland,FIN,1973,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,24.3107299804688
Finland,FIN,1971,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,17.2187805175781
Finland,FIN,2017,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,83.72925
Finland,FIN,2016,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,83.42025
Finland,FIN,2015,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,79.70787
Finland,FIN,2014,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,80.01276
Finland,FIN,2013,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,80.72106
Finland,FIN,2012,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,70.11916
Finland,FIN,2011,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,69.36689
Finland,FIN,2010,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,67.95465
Finland,FIN,2009,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,66.28759
Finland,FIN,2008,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,64.96854
Finland,FIN,2007,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,63.80483
Finland,FIN,2006,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,62.08832
Finland,FIN,2005,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,60.21965
Finland,FIN,2004,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,59.81148
Finland,FIN,2003,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,57.18245
Finland,FIN,2002,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,56.00003
Finland,FIN,2001,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,53.62875
Finland,FIN,2000,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,48.65013
Finland,FIN,1999,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,47.5827713012695
Finland,FIN,1998,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,46.0638809204102
Finland,FIN,1997,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,45.1033897399902
